HR_mean,SDNN,RMSSD,pNN50,LF_HF,RR_mean,RR_std,RR_min,RR_max,EMG_mean,EMG_std,EMG_energy,EMG_skew,EMG_kurtosis,EMG_rms,EMG_zero_crossings,GSR_foot_mean,GSR_foot_std,GSR_foot_peaks,GSR_foot_slope,GSR_hand_mean,GSR_hand_std,GSR_hand_peaks,GSR_hand_slope,Resp_rate,Resp_std,Resp_power,Resp_peak_count,Resp_prominence,label
29.981890133476426,1269.6794039947354,1885.7593996884953,0.9594594594594594,3.6799386377348657,2.001208053691275,1.2696794039947354,0.62,7.16,0.5287731404032724,1.2148093305651553,52651.784422656885,11.31876118684072,165.1690505541786,1.3247865793233375,48,2.3236157222921996,0.09169646842666561,63,-9.154339599439862e-06,2.5347005627981885,0.062014622613812465,83,-5.443781510261644e-06,13.794996739988333,0.849048423626551,78277.11496651289,68,2.74225520586287,medium
38.591056034482754,678.0313526469712,906.7179100586095,0.9473684210526315,1.8461680499216357,1.5547643979057593,0.6780313526469712,0.64,3.94,0.3570661507921211,0.13205984944149157,4340.854426395772,25.17249981624845,1033.1094891164169,0.3803881537936292,12,2.0772891999941123,0.05606384937702037,89,-6.37112101570371e-06,2.3985100053150776,0.01952064845291306,110,-2.7385713375535746e-06,14.034374046577847,0.7854134122252685,53346.84932759187,70,2.7009777602559075,medium
36.619530416221984,1120.744218940243,1595.98947915781,0.9505494505494505,1.5039550436787186,1.6384699453551912,1.120744218940243,0.63,10.13,0.38608869700274034,0.2150306697889382,5846.048236001007,23.441786916280396,857.2800499249902,0.4414388683989743,16,2.0160674416057778,0.03751948329090226,73,4.69607528950274e-07,2.3084238920595106,0.025247765857172144,76,-2.4658369260065112e-06,15.03552916137448,0.6661459184649852,78726.48525824107,74,2.547874433358334,medium
16.052016661586915,4230.361528341411,5629.960035382134,0.9358974358974359,0.0,3.737848101265823,4.230361528341411,0.64,21.55,1.3747004756167622,2.592704913735862,258031.88924081656,4.433812737619312,24.782925067000747,2.9327568898041796,38,3.867255025282176,1.7950603159703402,30,0.00012222283127410704,5.2027094280618496,2.7335322900740757,30,0.00014170972381018885,14.551824030720518,1.4166782611181308,116412.72516333261,73,2.6152250249062705,medium
28.91275976307599,1595.636397226128,2300.339591834701,0.965034965034965,1.9929587360728491,2.0752083333333338,1.595636397226128,0.63,11.16,1.0561833924737265,1.4194708071503754,93891.28038367354,3.9772078061679146,27.49256584865473,1.7690984557458782,26,4.246115239447776,0.5548926672440401,35,-6.182124318815482e-05,4.917889041855246,0.6273306124224318,18,-8.485497665141741e-05,16.234864371237233,0.9046349747273759,98758.8593486696,81,2.4819160755098864,medium
29.390055693484534,1812.1766003276293,2759.6306599453383,0.9517241379310345,1.5833008721490835,2.0415068493150685,1.8121766003276294,0.65,13.42,0.8577221066672325,0.7974593511304001,41108.78771187551,5.314570515881854,64.03384204709546,1.1705951151996081,20,5.394581493434889,1.252000969171687,46,5.813716620799898e-05,6.667454632495542,2.2514331928304205,27,9.611821605667496e-05,17.1498570845243,1.180380429854576,88941.16162366298,85,2.732777988446283,medium
32.09743624251396,1312.6410649544869,1754.1868540686714,0.9493670886075949,2.362419230236745,1.8693081761006292,1.3126410649544868,0.62,11.74,1.279534751815879,1.225753543551593,94157.46182297371,3.041838476379896,18.71865473119266,1.7716043747873818,26,5.560243509665403,0.9155256838755582,21,3.8532162903352953e-05,6.8704462404911215,1.6043057798940834,15,1.7549220339984266e-05,14.562615877296478,3.2426423095026293,88443.82113847231,73,2.860282595389301,medium
19.10251684037669,2633.2537702019054,3712.040500971274,0.9680851063829787,15.264588039388874,3.1409473684210525,2.633253770201905,0.65,12.58,0.8033150763916966,1.0123351514335666,50011.0182930529,6.512058594810873,75.40945143335043,1.2911366864518115,32,5.681548624214388,1.112758653973349,21,-7.178278460786324e-05,6.446082030745666,1.761326402026995,14,-9.195836532389565e-05,17.981008822142904,1.2690716730147986,78602.77846387983,90,2.6118811679618394,medium
20.537601932950775,2538.250283962736,3258.269145080279,0.9801980198019802,6.09720576799169,2.9214705882352936,2.538250283962736,0.71,12.19,1.9769874417422577,1.7955802898094222,213091.96274749393,5.210687034368668,61.49903592031504,2.6651576735563816,48,5.147144898448277,0.7752648489208949,28,7.643385933192691e-05,5.541614000447873,1.0166871087892073,21,0.00010340119132626941,16.90537684902559,1.2980188276693552,86072.69350141578,85,2.578655516713273,medium
15.604681404421328,4337.316438639092,6890.885488592987,0.971830985915493,0.0,3.8449999999999998,4.337316438639092,0.64,20.26,1.2787415106043105,1.6631981780270122,131988.18709697836,5.337987129954209,43.84768794176014,2.097523834564448,30,6.103386581865701,0.7594954392891068,29,-4.053380798763655e-05,7.4321149983846055,0.9588439092619414,21,-2.1138119660048075e-05,16.442805426802447,1.0412381102882855,149878.16087254527,82,2.2833976563923764,medium
