HR_mean,SDNN,RMSSD,pNN50,LF_HF,RR_mean,RR_std,RR_min,RR_max,EMG_mean,EMG_std,EMG_energy,EMG_skew,EMG_kurtosis,EMG_rms,EMG_zero_crossings,GSR_foot_mean,GSR_foot_std,GSR_foot_peaks,GSR_foot_slope,GSR_hand_mean,GSR_hand_std,GSR_hand_peaks,GSR_hand_slope,Resp_rate,Resp_std,Resp_power,Resp_peak_count,Resp_prominence,label
47.816769354406645,546.1890101936283,785.8798718606938,0.9240506329113924,1.3688045689757151,1.2547899159663864,0.5461890101936283,0.63,3.99,0.25397271967466717,0.09426811697915843,2198.115067793254,-0.49951696835019005,0.4618104935470515,0.27068524573713865,100,4.400891141702231,1.0611338231884198,5,-0.0001062263382643871,4.148715422456936,0.8033469220014774,4,-6.486690037811748e-05,11.151648654230053,0.7611442725045822,37169.488004635976,55,2.7551401391645207,medium
44.83012799035047,674.8141043940556,988.4103171026469,0.9144144144144144,1.5023477295810514,1.338385650224215,0.6748141043940555,0.61,4.07,0.252718359232723,0.09273101893707379,2170.6399166909123,-0.5452077550326156,0.09060200119792094,0.2689882225854825,102,2.8383905589346186,0.14501879143890553,62,-1.7538869778448785e-05,3.092050575150813,0.10658839546826822,63,-1.2162418565807871e-05,10.419859025436715,1.2963216525961523,36851.94111508012,52,2.720603689646605,medium
29.430411425139308,1221.5097562041117,1739.4929193412531,0.9931506849315068,2.463346386204495,2.0387074829931975,1.2215097562041117,0.64,6.9,0.2537026629164928,0.09071422206676184,2174.6451557185437,-0.5424044282598914,0.1559584096702351,0.26923627515118537,90,2.477952655599732,0.07129672193197746,70,-8.697856176945059e-06,2.842615361243476,0.04822395974921484,76,-5.733784319085636e-06,10.312467773538206,0.7092184148765456,31385.986087828547,51,2.7225073588707907,medium
16.349344978165938,4178.149968951645,5685.122187404092,0.961038961038961,0.0,3.6698717948717947,4.178149968951645,0.64,26.39,0.35967096950054217,0.3228188154892813,6967.797935007378,4.037985040529443,30.530390699722254,0.48193353397217814,122,7.135934108302104,2.6348346998094647,42,0.00019290960528764138,7.014098432139551,2.4771558268844514,38,0.00017043183694570276,13.064666643624925,2.04075458208436,143727.84724510676,64,2.655473290162299,medium
19.421404005664577,3729.089984081237,5478.508056607728,0.968421052631579,58.71633457092923,3.089375,3.729089984081237,0.63,24.38,0.28311975807549083,0.15423691094627426,3112.578998683669,5.190744178213688,67.38259365359119,0.3221065558001818,122,7.313604643108114,0.808082669059409,42,-4.788896348122851e-05,7.012582823893812,1.1066089078975472,28,-3.225310565371181e-05,11.944528798461386,1.7516930702802025,106221.08334860306,60,2.7302890229896812,medium
21.337269768846244,2355.7903051647345,3560.4131648956,0.9904761904761905,3.1493540232324975,2.8119811320754717,2.3557903051647346,0.63,12.46,0.29780416795544945,0.1540612914800032,3368.1272423419487,4.044735871804872,51.36655433321449,0.3350685125135828,112,6.878488586481148,0.837080710965462,43,-4.555286507067526e-05,6.959493318765857,1.2098189929304168,32,-6.565698899730404e-05,13.722840212080259,1.4965736578927957,77180.95792151004,67,2.787639716143757,medium
23.015819132323987,2546.6810188484274,3802.5402693462693,0.9553571428571429,3.0974209899912846,2.6069026548672567,2.5466810188484272,0.69,14.85,0.2653384599087431,0.09245861636457765,2367.160995234525,-0.5500667249749197,0.5266962849576942,0.2809009905782062,60,6.420341951539332,0.7353498065530613,31,5.565729616185407e-05,5.849015775838997,0.7545110945449193,21,6.734786137548475e-05,15.042179083240168,1.111792991502128,48518.875171090134,75,2.662608484623107,medium
18.71914426769062,4101.099113105539,6301.7104380036735,0.9888888888888889,34.81430304652952,3.2052747252747253,4.101099113105539,0.62,23.74,0.3339014537695542,0.19488966889204057,4481.120303213471,5.556505011784847,63.79881370773151,0.38648502787790157,76,6.88951325691804,0.767077983475098,40,-3.4960780596747415e-07,6.354983765418992,0.8463502114995092,19,-1.1453559722773162e-05,14.375379631504352,1.3249760733393048,59961.733211189545,72,2.9076172988162985,medium
20.76617691968376,3028.158134227808,4502.9510675591055,0.9900990099009901,7.086187620648018,2.889313725490196,3.0281581342278083,0.63,20.25,0.3305055738990875,0.15279567194611623,3975.828078044751,3.396358269491915,20.75160452924871,0.3640434075786728,28,6.322686045580801,0.5870742083240162,38,-1.2111045186654282e-05,5.652925303498518,0.6138569432597866,16,-2.493383593508923e-05,14.850478063334913,1.53745473046418,87479.4700649411,74,2.658218555790834,medium
22.118703709909852,2068.601493883215,2892.093778219916,0.9724770642201835,5.8644151644511835,2.7126363636363635,2.068601493883215,0.77,11.22,0.3126942915189053,0.11946565922729378,3361.43008075185,10.456284126616378,237.04651715765297,0.33473522276329837,6,6.249444603263513,0.707085513623371,28,-4.836950973002375e-05,4.789359955634886,0.5533633474195399,5,-5.530734350235838e-05,14.314516129032262,1.511105040939585,49358.34803148101,72,2.6488729916361873,medium
