HR_mean,SDNN,RMSSD,pNN50,LF_HF,RR_mean,RR_std,RR_min,RR_max,EMG_mean,EMG_std,EMG_energy,EMG_skew,EMG_kurtosis,EMG_rms,EMG_zero_crossings,GSR_foot_mean,GSR_foot_std,GSR_foot_peaks,GSR_foot_slope,GSR_hand_mean,GSR_hand_std,GSR_hand_peaks,GSR_hand_slope,Resp_rate,Resp_std,Resp_power,Resp_peak_count,Resp_prominence,label
23.14504226485979,2842.4313935156115,4244.448799789567,0.9649122807017544,2.6480111501647716,2.5923478260869564,2.8424313935156116,0.62,18.77,0.006532405969834753,0.006970918803224367,2.19326049075815,-0.10162833003091996,4.691590604543703,0.008550361572779929,1779,2.1080263913447426,0.2501022775453001,28,-2.7588583595634913e-05,11.466280948203774,1.5433472775465666,23,-9.989331130641214e-05,13.337824183226676,3.8696582898330267,12248.766738577808,67,2.2744637104739476,low
29.956186529905242,1639.4474807140145,2749.244852732105,1.0,1.4242191067693348,2.002925170068027,1.6394474807140145,0.62,8.78,0.00798958810922445,0.025944570495398816,21.007153076935765,-44.950762585353196,2605.875105526066,0.026462018741922524,2099,1.3640825766986133,0.1418478174144901,62,-1.651743876984994e-05,5.857184308655259,0.9275933703070104,2,-0.00011318772992615974,9.08802705273169,2.593992664761226,3160.2142900227627,44,2.9748748817834,low
22.981235504954675,2380.3716186784463,3694.9845887515025,0.9814814814814815,2.897927728257319,2.610825688073394,2.3803716186784465,0.63,15.16,0.014139240836256796,0.10144280242296322,310.88869019204407,-9.065237030213275,279.7162621435915,0.10179860676715966,1846,3.0905480773116065,1.4755265906520576,36,5.4992402406068114e-05,16.74848723528051,7.982726838849709,60,0.00044935627273976213,9.508395711106614,3.8748257280574245,2528.5750399585872,48,2.720943570356598,low
20.069574525020073,2933.055376224595,4435.948989150285,0.98989898989899,3.251498342267254,2.9895999999999994,2.933055376224595,0.63,13.1,0.007562831857163935,0.025682954606522097,20.706745645764247,-46.341824576866216,2714.102618860628,0.026272130763583076,1983,3.6137326012551427,0.5844865148687977,33,2.3612900304580926e-06,20.694334694553962,1.8412584152380975,41,2.9791476100115705e-05,10.446647478946808,3.8338809404296086,3833.939990906605,50,2.8808020803374665,low
20.330794779749723,3259.001938919129,4876.339610814653,0.98,5.890209468498066,2.951188118811881,3.2590019389191287,0.63,17.74,0.006436847146919812,0.006268359610681869,1.9552724259195096,-0.15392212377362494,0.8490673852203532,0.008073149789930218,1923,3.6684330750456255,0.48647782131084605,29,5.73368179278441e-06,20.905144305308596,1.1727677514140502,34,3.670565850231249e-05,12.571588210643942,2.2449438498298546,2996.3234805272627,61,2.5651809319840093,low
22.471137987905443,3017.981431054324,4475.390009903131,0.9907407407407407,3.2273798975276815,2.670091743119266,3.017981431054324,0.63,14.97,0.00649901271783528,0.006522979313675018,2.0625353265577115,0.05553003460173681,10.775734853435106,0.008291632984637207,1783,3.785217956024803,0.4877605076363742,30,-9.730106336913054e-06,20.749427919300583,0.9948269107807116,37,-8.335388949511705e-06,15.350503155381208,2.6484145362000175,3150.187089002754,76,2.3666499268791843,low
19.466248037676614,3149.80529489813,4903.559155481286,0.9891304347826086,2.7683537861101355,3.0822580645161284,3.14980529489813,0.62,14.98,0.006805779683522763,0.007363537817745664,2.374900578578337,0.13855579896570494,7.750412458184304,0.008897378974691249,1836,3.1569906805032524,0.5336981581308156,33,2.1079558629854813e-05,21.580169068067864,2.212698849832542,27,0.00010915490608599896,13.840830449826987,3.064367077919239,2990.6921343624035,69,2.36921008967251,low
14.30810111058118,5797.894663635435,8677.576967620946,0.9855072463768116,0.0,4.193428571428572,5.797894663635435,0.6,25.87,0.0061116180767634455,0.006154107051939357,1.8810501093586702,0.5653535021874388,14.731750073413327,0.007918438628413791,1548,2.982162634654116,0.3662699234485588,29,-2.3397701189957026e-05,20.83134353689811,1.9937028874705323,31,-3.391417598052016e-06,12.621721575679436,2.604357535703828,2691.1886663443074,63,2.382435328655767,low
19.013943558609647,3076.4890158783187,4297.664630540144,1.0,19.915998254027812,3.155578947368421,3.0764890158783187,0.61,15.22,0.0058537723748406986,0.005728760290386116,1.7120124361187854,0.2985050590434105,14.13523248151693,0.007554275690227324,1574,2.9048678192603883,0.3700702158970529,25,5.164608733495898e-06,21.517141266136306,2.4416840749668123,25,0.0001466645573614509,14.484869092145532,1.9922689995863898,3847.99757139563,72,2.342590130090391,low
15.82056673675779,4359.53762161941,6506.526506476953,1.0,0.0,3.792531645569619,4.35953762161941,0.62,31.55,0.006055919261838012,0.005923264658702573,1.7775790699442648,0.07767522897900954,7.890118168190016,0.007697573362093331,1676,3.5161647633214432,0.5486694105372665,17,-8.790491238405243e-06,24.167561136821245,2.2553660867793752,29,-0.00021608766217903958,14.683389415723461,2.198238207128103,3371.114945386231,73,2.3166903591218264,low
22.70807285506708,2787.722351740827,3823.5167294233433,0.972972972972973,2.643325238982107,2.6422321428571425,2.787722351740827,0.63,15.41,0.009143428533160513,0.04787686236715137,69.42304213972444,-14.795671370979338,1116.8491826147194,0.048105107885311735,1761,2.8817710057526225,0.3076030624319244,38,1.4394826809023902e-05,23.12564258135752,2.7291755583905526,43,0.00010503462609560567,14.149492463857271,1.9711649132713145,3397.2873995841856,70,2.3589009368383396,low
32.13852580514755,1602.9987424068383,2051.2796253231354,0.9873417721518988,1.6765933919237435,1.866918238993711,1.6029987424068384,0.63,12.06,0.011961257250181694,0.08981409132332316,243.7745035216871,-10.45772951290595,361.2672525419369,0.09014331247550335,2181,2.7851339072447243,0.5399433862684183,15,-4.508648313412308e-05,20.435845472556835,3.014052249946054,15,-0.00028244117373717935,14.516458801881008,2.367072105179901,3164.4435623390655,72,2.2207935114731834,low
27.233298591265164,1991.9908715586812,3088.4772608916483,0.9776119402985075,1.9482492528167235,2.203185185185186,1.9919908715586812,0.63,12.58,0.005787795645856574,0.005861138836648712,1.6381618155137903,-0.3190666956780532,-0.32199046063945014,0.007389546254707367,1934,1.9689360156946574,0.11727730368777367,76,-1.2961361610816335e-05,15.850456116562476,0.9171237971896025,9,-5.627642300062518e-05,12.265004523977078,2.790336850029032,3163.6584240671264,62,2.38588708789811,low
