HR_mean,SDNN,RMSSD,pNN50,LF_HF,RR_mean,RR_std,RR_min,RR_max,EMG_mean,EMG_std,EMG_energy,EMG_skew,EMG_kurtosis,EMG_rms,EMG_zero_crossings,GSR_foot_mean,GSR_foot_std,GSR_foot_peaks,GSR_foot_slope,GSR_hand_mean,GSR_hand_std,GSR_hand_peaks,GSR_hand_slope,Resp_rate,Resp_std,Resp_power,Resp_peak_count,Resp_prominence,label
76.93078232996093,159.2552463180341,223.6429922657004,0.7441253263707572,1.5053119870078926,0.779921875,0.1592552463180341,0.6,1.45,0.9377311027260135,0.05106615702588721,26458.421202394136,0.41084585119972744,0.8422086726027884,0.9391205318877539,0,10.06812090229045,1.6803724995133997,18,-2.284854522390418e-05,16.863020369536894,1.5349918811365264,31,2.4810820474179884e-05,8.425523170188717,1.586931684517828,65627.5913841998,42,3.047114341878878,high
76.91020449144885,157.95935518944887,227.74963290411276,0.7931937172774869,1.2892793457069578,0.780130548302872,0.15795935518944887,0.6,1.46,0.9320744215199516,0.04740132560082923,26130.288387614044,0.38358269376293075,4.564844459556136,0.9332789577186813,0,8.21808193846025,0.38606369930847806,24,-2.5542624464419224e-05,16.34789101270753,0.6714298567133791,35,-3.240375431267838e-05,7.829307000529008,1.9084565947753982,61663.94831491686,38,3.1284905826159224,high
77.0104953539675,143.58413400277342,198.05318799290114,0.7258485639686684,1.4188057949256092,0.7791145833333334,0.14358413400277342,0.6,1.32,0.9344728341643618,0.04683095662013068,26262.978488673936,0.3157828000535972,-0.07290865600996854,0.9356455612512311,0,7.622889486168449,0.2078993124355935,21,6.334186768910074e-06,16.328990677969294,0.7194667932873128,30,7.884096846375369e-05,8.494859261756279,3.0641105973568363,29351.333606409346,43,3.0428029058742996,high
65.88125354604011,245.30871886296447,352.2739718166987,0.8780487804878049,1.3027286175262573,0.9107294832826748,0.24530871886296446,0.6,1.9,1.0799440829108915,0.5933743841718984,42414.46415033278,-1.287258653636721,26.70716687428932,1.189039726702922,48,16.154713950311702,4.41555228142916,36,0.0001671829423464235,17.242915096361298,20.871273385206194,95,0.0002531124024522691,14.65897522904649,1.7679088705844987,107120.79114742213,73,2.6345766171224323,high
61.12632774400428,284.65362667787207,388.4330871049668,0.8092105263157895,1.3343884411850897,0.9815737704918033,0.2846536266778721,0.6,2.37,0.9280631551263563,0.3722476175233969,28031.34517231148,-5.9249696577043505,98.09125153582525,0.9666323874205657,36,13.258801188145691,1.2216210783037547,60,1.3024037710355193e-05,27.240081208148553,1.4479709127869325,64,3.509254080861055e-05,16.64411366711773,1.3303229425479224,60370.230598524584,83,2.628101106983758,high
64.75757677014069,251.93687110810558,370.8467731995879,0.8105590062111802,1.5446729250577576,0.926532507739938,0.2519368711081056,0.6,1.89,1.174221804308409,0.4281771682282253,45544.91391692138,-2.3436868595791323,33.490487962613095,1.2321378970028933,12,12.00155439645397,0.7767406428744498,48,-2.6084815001252083e-05,17.0130229586973,12.392780176674519,78,-0.0008975510535450621,16.373008119125426,2.22823356345125,77002.96669771464,82,2.451403502602875,high
62.815667123791684,263.4401031975315,383.1185295601189,0.8846153846153846,1.4314407478438962,0.9551757188498403,0.2634401031975315,0.6,2.03,1.3100114046421039,0.3552292267039333,53322.99789737507,-5.690254422899482,105.90683901689121,1.3332041341241916,12,12.42674787388752,1.143487081354148,36,-4.020145026782102e-05,-5.872271084504029e-07,2.3411119627324126e-05,226,-2.9185165234844323e-09,15.51125926933805,1.3990322882229362,82217.61310331157,77,2.6907466901379538,high
66.11680635789895,253.56735059069234,360.9149130585838,0.8480243161094225,1.405672014238449,0.9074848484848486,0.25356735059069235,0.6,1.9,1.2495216415233974,0.35952682155701954,49388.5369161154,-2.0709827955978266,117.56122916576311,1.2830762112479965,20,11.609019776401258,1.0526304990510957,53,4.390020449379334e-05,-5.79465518904934e-07,2.2851969064552316e-05,226,5.756591342723188e-09,14.614065180102914,1.4427719138786586,71917.79873730858,72,2.6081249155072075,high
64.88664987405542,310.7825173949157,443.33520717286046,0.8785046728971962,1.5875220001311112,0.9246894409937888,0.3107825173949157,0.6,2.63,1.3580353900183075,0.8417073692078736,69927.4225198215,-1.3616057135785045,12.09789815272925,1.5267331410544704,64,12.417884339394506,0.6307489181656236,50,2.664991008803721e-05,7.49606138944264,11.637990007387426,31,0.0009065463372708882,18.52983099165139,1.3408970425196134,74545.46938573438,92,2.497148432488465,high
63.90437714934393,321.2042191984901,471.67272258707567,0.8176100628930818,1.4205338100940057,0.9389028213166144,0.32120421919849007,0.6,2.55,0.9143257534386955,0.29992364283353773,26937.98709795798,-2.8383337267665008,93.96685575386189,0.947593216135102,22,11.963399935932229,1.206380339862477,32,-8.84939299504031e-05,26.519701913703482,11.879792416793114,108,9.023626918617846e-05,15.590809628008751,1.0949093361067066,76859.37171646062,77,2.671717939044129,high
